fid,ID,X_,Y_,OrigID_2,03_08_22,W_6_07_22,W_6_07,W_6_07_i,Befall_6_0,W_03_08_i,W_3_08_s,Befall_3_0,06_07_22,Bef_6_07_n,_W_22_09_i,_Bef_22_09,WKT_Geom,Pixel_Area_OM,Pixel_Area_CHM,Pos,Befallsart,Befallsart_,Befall__,fid_3,OID_,OrigID,fid_2,OrigID_2_2,_NDVI_4_3count,_NDVI_4_3sum,_NDVI_4_3mean,_NDVI_4_3median,_NDVI_4_3stdev,_NDVI_4_3min,_NDVI_4_3max,_NDVI_4_3range,_NDVI_4_3variety,_NDVI_5_3count,_NDVI_5_3sum,_NDVI_5_3mean,_NDVI_5_3median,_NDVI_5_3stdev,_NDVI_5_3min,_NDVI_5_3max,_NDVI_5_3range,_NDVI_5_3variety,_OSAVIcount,_OSAVIsum,_OSAVImean,_OSAVImedian,_OSAVIstdev,_OSAVImin,_OSAVImax,_OSAVIrange,_OSAVIvariety,_GNDVIcount,_GNDVIsum,_GNDVImean,_GNDVImedian,_GNDVIstdev,_GNDVImin,_GNDVImax,_GNDVIrange,_GNDVIvariety,_NDWIcount,_NDWIsum,_NDWImean,_NDWImedian,_NDWIstdev,_NDWImin,_NDWImax,_NDWIrange,_NDWIvariety,_RVIcount,_RVIsum,_RVImean,_RVImedian,_RVIstdev,_RVImin,_RVImax,_RVIrange,_RVIvariety,_TSAVIcount,_TSAVIsum,_TSAVImean,_TSAVImedian,_TSAVIstdev,_TSAVImin,_TSAVImax,_TSAVIrange,_TSAVIvariety,_PC1_SBcount,_PC1_SBsum,_PC1_SBmean,_PC1_SBmedian,_PC1_SBstdev,_PC1_SBmin,_PC1_SBmax,_PC1_SBrange,_PC1_SBvariety,_PC2_SBcount,_PC2_SBsum,_PC2_SBmean,_PC2_SBmedian,_PC2_SBstdev,_PC2_SBmin,_PC2_SBmax,_PC2_SBrange,_PC2_SBvariety,_PC3_SBcount,_PC3_SBsum,_PC3_SBmean,_PC3_SBmedian,_PC3_SBstdev,_PC3_SBmin,_PC3_SBmax,_PC3_SBrange,_PC3_SBvariety,_CHM_count,_CHM_sum,_CHM_mean,_CHM_median,_CHM_stdev,_CHM_min,_CHM_max,_CHM_range,_CHM_variety,fid_4,OID__2,OrigID_3,CLASS_NR,CLASS_ID,QUALITY,CLASS_NR_2,CLASS_ID_2,QUALITY_2,CLASS_NR_3,CLASS_ID_3,QUALITY_3,CLASS_NR_4,CLASS_ID_4,QUALITY_4,MASK
"58","58",359956.6197,5530850.7557,3205,"3",2,,2,No_Esca,3,"3",No_Esca,"2",No_Esca,"1",,"PolygonZM ((359955.9446416 5530850.3628945 204.371 0, 359956.35506578 5530851.49052564 204.371 0, 359957.2947584 5530851.1485055 204.371 0, 359956.884",0.000625,0.00121104,"0",,,,"58","12305","3205","58",3205,3567,2267.79459019005,0.635770841096174,0.68896895647049,0.173080948459718,0.0253861658275127,0.888010382652283,0.86262421682477,0,3700,2854.13665595651,0.77138828539365,0.824991583824158,0.158822066437185,0.0927164703607559,0.945936858654022,0.853220388293266,0,3700,2707.44745000452,0.731742554055275,0.789471030235291,0.198713217166654,0.0294476356357336,1.03007066249847,1.00062302686274,0,3700,1552.35306197405,0.419554881614608,0.435350745916367,0.0719414959025911,0.116081871092319,0.551578938961029,0.43549706786871,0,3700,-1552.35306197405,-0.419554881614608,-0.435350745916367,0.0719414959025913,-0.551578938961029,-0.116081871092319,0.43549706786871,0,3700,26380.4039644003,7.12983890929738,5.32289028167725,36.7587901562305,1.02111613750458,750,748.978883862495,0,3700,3921.18483042717,1.05977968389924,1.08797466754913,0.0877903978209101,0.714456260204315,1.22365713119507,0.509200870990753,0,394,9067,23.0126903553299,24,5.09377457908139,12,35,23,0,394,42869,108.804568527919,105,23.7154210884535,53,186,133,0,394,59872,151.959390862944,151,5.90692406529964,128,165,37,0,3700,3585.06359863281,0.968936107738598,0.948745727539062,0.613643875570837,0,1.88687133789062,1.88687133789062,0,"58","12305","3205","6","9.000000",2.0851390225,"5","7.000000",34.151016464,"6","9.000000",0.0742700636,"6","9.000000",2.0851390225,OBIA_SAGA_Mask
"59","59",359956.334,5530849.5055,3206,3E/E4,5,,5,No_Esca,3,"3",E/E4,"5",No_Esca,"1",E,"PolygonZM ((359955.6589416 5530849.1126945 203.931 0, 359956.06936578 5530850.24032564 203.931 0, 359957.0090584 5530849.8983055 203.931 0, 359956.598",0.000625,0.00121104,"3",/E4,"4",3E/E,"59","12306","3206","59",3206,4659,3095.56238946319,0.664426355325861,0.70320075750351,0.117644085467214,0.131029903888702,0.797578692436218,0.666548788547516,0,4756,3834.01136624813,0.806142002995822,0.846146702766418,0.112892413079834,0.169713079929352,0.896198749542236,0.726485669612885,0,4756,3637.97751635313,0.764923783926226,0.812357783317566,0.14365526735861,0.0658387541770935,0.925179362297058,0.859340608119965,0,4756,2048.85914480686,0.430794605720534,0.434229820966721,0.0653073584384603,0.166493013501167,0.563317000865936,0.396823987364769,0,4756,-2048.85914480686,-0.430794605720534,-0.434229820966721,0.0653073584384602,-0.563317000865936,-0.166493013501167,0.396823987364769,0,4756,25455.7644245625,5.35234743998369,5.58166170120239,1.50800929101571,1.08348941802979,9.96663475036621,8.88314533233643,0,4756,5109.69653266668,1.0743684887861,1.09367513656616,0.0619780508801966,0.734895884990692,1.14788007736206,0.412984192371368,0,504,11804,23.4206349206349,25,6.67600913791872,9,36,27,0,504,51600,102.380952380952,99,28.9781957282437,44,182,138,0,504,77211,153.196428571429,153,6.00983875391616,138,166,28,0,4756,5222.80986022949,1.09815177885397,1.42129516601562,0.633273357286238,0,1.81486511230469,1.81486511230469,0,"59","12306","3206","6","9.000000",4.2656790469,"5","7.000000",68.739484297,"6","9.000000",0.1806675747,"6","9.000000",4.2656790469,OBIA_SAGA_Mask
"60","60",359955.9361,5530848.5428,3207,3/na,,,3,na,3,"3",na,3/na,na,"3",na,"PolygonZM ((359955.2610416 5530848.1499945 203.491 0, 359955.67146578 5530849.27762564 203.491 0, 359956.6111584 5530848.9356055 203.491 0, 359956.200",0.000625,0.00121104,"2",na,,,"60","12307","3207","60",3207,4945,3163.17445821315,0.639671275675056,0.70604282617569,0.176895327415616,0.0498500019311905,0.79119610786438,0.741346105933189,0,5040,3878.1775150001,0.769479665674624,0.842102944850922,0.169337271296116,0.158365920186043,0.892358481884003,0.73399256169796,0,5040,3708.46114035323,0.735805781816118,0.818194210529327,0.210439921824923,0.0578254126012325,0.917776226997375,0.859950814396143,0,5040,2010.29162316024,0.398867385547667,0.408474564552307,0.0829402704175586,0.145554795861244,0.574268698692322,0.428713902831078,0,5040,-2010.29162316024,-0.398867385547667,-0.408474564552307,0.0829402704175588,-0.574268698692322,-0.145554795861244,0.428713902831078,0,5040,27202.0412217379,5.39723040113846,5.87762355804443,1.93198159759376,1.10255289077759,8.77758598327637,7.67503309249878,0,5040,5354.59119713306,1.06241888832005,1.09963715076447,0.0919438882693299,0.740793764591217,1.13817858695984,0.397384822368622,0,535,13761,25.7214953271028,28,6.79079954877629,10,38,28,0,535,52337,97.8261682242991,92,34.0194236339024,35,177,142,0,535,80576,150.609345794393,149,6.1012260558923,135,164,29,0,5040,4634.21287536621,0.91948668162028,0.894302368164062,0.779006326059069,0,1.83662414550781,1.83662414550781,0,"60","12307","3207","6","9.000000",1.6461346918,"5","7.000000",49.758332898,"6","9.000000",0.0722182638,"6","9.000000",1.6461346918,OBIA_SAGA_Mask
"61","61",359955.6321,5530847.3598,3208,"3",3,,3,No_Esca,3,"3",No_Esca,"3",No_Esca,"3",,"PolygonZM ((359954.9570416 5530846.9669945 203.052 0, 359955.36746578 5530848.09462564 203.052 0, 359956.3071584 5530847.7526055 203.052 0, 359955.896",0.000625,0.00121104,"0",,,,"61","12308","3208","61",3208,3700,2147.86287918687,0.580503480861316,0.647791802883148,0.184347077648471,0.0498500019311905,0.754092335700989,0.704242333769798,0,3798,2762.39960548282,0.727330069900689,0.806534767150879,0.1790795915554,0.161304861307144,0.874964833259583,0.713659971952438,0,3798,2519.70111453161,0.663428413515431,0.746438205242157,0.21435236085805,0.0578254126012325,0.874736845493317,0.816911432892084,0,3798,1430.84951202571,0.376737628232152,0.394020646810532,0.0744654067792759,0.153345853090286,0.541186153888702,0.387840300798416,0,3798,-1430.84951202571,-0.376737628232152,-0.394020646810532,0.0744654067792756,-0.541186153888702,-0.153345853090286,0.387840300798416,0,3798,16452.3479306698,4.33184516342016,4.62042999267578,1.59108205787564,1.11520874500275,7.32519292831421,6.20998418331146,0,3798,3919.96198016405,1.03211215907426,1.0696519613266,0.0944018625960061,0.744625329971313,1.12239265441895,0.377767324447632,0,406,9844,24.2463054187192,26,6.24447922831258,10,35,25,0,406,45417,111.864532019704,104,28.6917346734926,59,176,117,0,406,61526,151.541871921182,150,6.39018416313397,134,164,30,0,3798,1348.87812805176,0.35515485204101,0.0001983642578125,0.560605549819359,0,1.63380432128906,1.63380432128906,0,"61","12308","3208","1","3.000000",1.191006808,"4","5.000000",42.510256998,"1","3.000000",0.0429984445,"1","3.000000",1.191006808,OBIA_SAGA_Mask
"62","62",359955.3281,5530846.1768,3209,"0",0,,0,No_Esca,0,"0",No_Esca,"0",No_Esca,"0",T,"PolygonZM ((359954.6530416 5530845.7839945 202.612 0, 359955.06346578 5530846.91162564 202.612 0, 359956.0031584 5530846.5696055 202.612 0, 359955.592",0.000625,0.00121104,"0",,,,"62","12309","3209","62",3209,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,"62","12309","3209",,,,,,,,,,,,,OBIA_SAGA_Mask
"63","63",359955.0953,5530844.9848,3210,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359954.4202416 5530844.5919945 202.172 0, 359954.83066578 5530845.71962564 202.172 0, 359955.7703584 5530845.3776055 202.172 0, 359955.359",0.000625,0.00121104,"0",,,,"63","12310","3210","63",3210,6441,4066.01682631671,0.631271048954621,0.667270541191101,0.107195970707753,0.0898147523403168,0.745545327663422,0.655730575323105,0,6560,5228.59172195196,0.797041421029262,0.828326195478439,0.0917261729496943,0.21795092523098,0.874760746955872,0.656809821724892,0,6560,4797.40116333961,0.731311152948112,0.773840188980103,0.127594968743143,0.104184001684189,0.864820659160614,0.760636657476425,0,6560,2789.80739468336,0.42527551748222,0.426983922719955,0.0554314742515489,0.197178959846497,0.540043115615845,0.342864155769348,0,6560,-2789.80739468336,-0.42527551748222,-0.426983922719955,0.0554314742515489,-0.540043115615845,-0.197178959846497,0.342864155769348,0,6560,31193.2198628187,4.75506400347846,5.0162410736084,1.26222547306231,1.15658462047577,7.3861255645752,6.22954094409943,0,6560,6956.05626326799,1.06037443037622,1.08053994178772,0.060307438842801,0.756708443164825,1.12317001819611,0.366461575031281,0,709,15559,21.9449929478138,22,7.32066791608586,7,39,32,0,709,78143,110.215796897038,109,30.0877415322995,48,182,134,0,709,109302,154.163610719323,154,6.27878658744354,139,165,26,0,6560,4903.97143554688,0.74755662127239,0.615341186523438,0.684979177168063,0,1.84881591796875,1.84881591796875,0,"63","12310","3210","5","7.000000",3.2154595659,"5","7.000000",57.534705844,"5","7.000000",0.1138662844,"5","7.000000",3.2154595659,OBIA_SAGA_Mask
"64","64",359954.7348,5530843.8702,3211,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359954.0597416 5530843.4773945 201.733 0, 359954.47016578 5530844.60502564 201.733 0, 359955.4098584 5530844.2630055 201.733 0, 359954.999",0.000625,0.00121104,"0",,,,"64","12311","3211","64",3211,4511,3081.70042154193,0.683152387839044,0.727372527122498,0.141511406218321,0.118672326207161,0.841927111148834,0.723254784941673,0,4589,3745.62719887495,0.816218609473731,0.85135543346405,0.121079816226565,0.223238572478294,0.916030526161194,0.692791953682899,0,4589,3628.84522918612,0.790770370273724,0.838733792304993,0.16707053385781,0.117533154785633,0.976623117923737,0.859089963138103,0,4589,1982.71918280423,0.432059094095495,0.443388491868973,0.0676514341824296,0.164746731519699,0.55821430683136,0.393467575311661,0,4589,-1982.71918280423,-0.432059094095495,-0.443388491868973,0.0676514341824293,-0.55821430683136,-0.164746731519699,0.393467575311661,0,4589,28004.3742554188,6.10250038252752,6.18474578857422,2.14427317356507,1.19410276412964,11.6523904800415,10.4582877159119,0,4589,4969.93845355511,1.08301121236764,1.1052747964859,0.0750381092609134,0.76711517572403,1.15841579437256,0.391300618648529,0,501,10760,21.4770459081836,22,6.18074177733159,10,33,23,0,501,56045,111.86626746507,109,27.0130463017284,61,175,114,0,501,77131,153.954091816367,154,5.43918365069437,139,165,26,0,4589,3072.82929992676,0.669607605126772,0.591018676757812,0.580731509741315,0,1.70729064941406,1.70729064941406,0,"64","12311","3211","5","7.000000",1.3673293923,"4","5.000000",49.696735774,"5","7.000000",0.0912693862,"5","7.000000",1.3673293923,OBIA_SAGA_Mask
"65","65",359954.4229,5530842.7574,3212,"0",0,,0,No_Esca,0,"0",No_Esca,"0",No_Esca,"0",T,"PolygonZM ((359953.7478416 5530842.3645945 201.293 0, 359954.15826578 5530843.49222564 201.293 0, 359955.0979584 5530843.1502055 201.293 0, 359954.687",0.000625,0.00121104,"0",,,,"65","12312","3212","65",3212,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,,,,,,,"65","12312","3212",,,,,,,,,,,,,OBIA_SAGA_Mask
"66","66",359954.119,5530841.5744,3213,3E/E3,3,,3,No_Esca,3,"3",E/E3,"3",No_Esca,"3",E,"PolygonZM ((359953.4439416 5530841.1815945 200.854 0, 359953.85436578 5530842.30922564 200.854 0, 359954.7940584 5530841.9672055 200.854 0, 359954.383",0.000625,0.00121104,"3",/E3,"3",3E/,"66","12313","3213","66",3213,4656,2588.33686006069,0.555914274068018,0.665675163269043,0.203051399630167,0.0995515659451485,0.761224031448364,0.661672465503216,0,4825,3486.47537970543,0.722585570923405,0.809944331645966,0.163896265985002,0.239052563905716,0.874138355255127,0.635085791349411,0,4825,3079.73597687483,0.638287249093229,0.773802876472473,0.240225805477657,0.115475676953793,0.883009731769562,0.767534054815769,0,4825,1829.17423188686,0.379103467748573,0.409444034099579,0.096256376627908,0.120914287865162,0.582181990146637,0.461267702281475,0,4825,-1829.17423188686,-0.379103467748573,-0.409444034099579,0.0962563766279083,-0.582181990146637,-0.120914287865162,0.461267702281475,0,4825,20764.2036457062,4.30346189548315,4.93564987182617,1.93136442634513,1.1594580411911,7.54161167144775,6.38215363025665,0,4825,4916.27608394623,1.01891732309766,1.07844924926758,0.107451189028288,0.757523417472839,1.12510097026825,0.36757755279541,0,510,9286,18.2078431372549,18,8.44404519584729,5,34,29,0,510,66111,129.629411764706,125,40.3590007169363,58,197,139,0,510,79327,155.543137254902,156,5.81622999322606,138,164,26,0,4825,2418.03775024414,0.501147720257853,0.127532958984375,0.577610456578337,0,1.52400207519531,1.52400207519531,0,"66","12313","3213","4","5.000000",2.510745147,"4","5.000000",37.401135306,"4","5.000000",0.1150453678,"4","5.000000",2.510745147,OBIA_SAGA_Mask
"67","67",359953.8861,5530840.3825,3214,3/na,,,3,na,3,"3",na,3/na,na,"3",na,"PolygonZM ((359953.2110416 5530839.9896945 200.414 0, 359953.62146578 5530841.11732564 200.414 0, 359954.5611584 5530840.7753055 200.414 0, 359954.150",0.000625,0.00121104,"2",na,,,"67","12314","3214","67",3214,2578,1564.58231666684,0.606897717869217,0.657061100006104,0.142630494953717,0.080142930150032,0.735504627227783,0.655361697077751,0,2616,1998.00963938236,0.763765152669099,0.809882938861847,0.135258073042099,0.21515679359436,0.877029776573181,0.661872982978821,0,2616,1843.47494295239,0.704692256480273,0.762964308261871,0.166441526111606,0.0929647162556648,0.853175342082977,0.760210625827312,0,2616,1044.62134039402,0.399320084248479,0.414577931165695,0.0783492359400371,0.137087270617485,0.51929771900177,0.382210448384285,0,2616,-1044.62134039402,-0.399320084248479,-0.414577931165695,0.0783492359400371,-0.51929771900177,-0.137087270617485,0.382210448384285,0,2616,12069.3778502941,4.61367654827757,4.88216876983643,1.23700664666863,1.12759077548981,6.66201734542847,5.53442656993866,0,2616,2758.18068820238,1.0543504159795,1.07702803611755,0.068505860384352,0.748311161994934,1.11309123039246,0.364780068397522,0,280,5578,19.9214285714286,19,6.17491221122427,10,33,23,0,280,34972,124.9,127.5,21.9758958861749,70,174,104,0,280,43185,154.232142857143,154,5.43661880028311,142,163,21,0,2616,2148.65312194824,0.821350581784496,1.27383422851562,0.629478704946485,0,1.52516174316406,1.52516174316406,0,"67","12314","3214","6","9.000000",2.0928836863,"1","3.000000",55.324306116,"6","9.000000",0.1374872305,"6","9.000000",2.0928836863,OBIA_SAGA_Mask
"68","68",359953.5424,5530839.4031,3215,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359952.8673416 5530839.0102945 199.974 0, 359953.27776578 5530840.13792564 199.974 0, 359954.2174584 5530839.7959055 199.974 0, 359953.807",0.000625,0.00121104,"0",,,,"68","12315","3215","68",3215,3519,2272.85751247406,0.645881646056851,0.66856062412262,0.0873762757006521,0.202408194541931,0.740055203437805,0.537647008895874,0,3603,2895.70822268724,0.803693650482166,0.826023578643799,0.0641308380743723,0.445551186800003,0.861544668674469,0.415993481874466,0,3603,2709.22035840154,0.751934598501676,0.777349233627319,0.0973273371787338,0.234788969159126,0.858454763889313,0.623665794730186,0,3603,1557.45112270117,0.432265090952309,0.435476064682007,0.0495745580525408,0.237719982862473,0.524190306663513,0.286470323801041,0,3603,-1557.45112270117,-0.432265090952309,-0.435476064682007,0.049574558052541,-0.524190306663513,-0.237719982862473,0.286470323801041,0,3603,17980.579411149,4.99044668641383,5.0924186706543,1.03392229932871,1.68930959701538,6.82746315002441,5.13815355300903,0,3603,3866.38486838341,1.07310154548526,1.08246159553528,0.0384717968798837,0.869663536548615,1.11556684970856,0.245903313159943,0,386,7921,20.520725388601,21,5.92796442028054,11,34,23,0,386,44465,115.194300518135,115,22.0948513134291,59,170,111,0,386,59670,154.585492227979,155,4.93367375034163,142,163,21,0,3603,2859.80140686035,0.793727839816917,1.15141296386719,0.570194683017023,0,1.46502685546875,1.46502685546875,0,"68","12315","3215","6","9.000000",3.2828196677,"4","5.000000",42.679143338,"6","9.000000",0.1269109114,"6","9.000000",3.2828196677,OBIA_SAGA_Mask
"69","69",359953.2384,5530838.2191,3216,"3",3,,3,No_Esca,3,"3",No_Esca,"3",No_Esca,"3",,"PolygonZM ((359952.5633416 5530837.8262945 199.535 0, 359952.97376578 5530838.95392564 199.535 0, 359953.9134584 5530838.6119055 199.535 0, 359953.503",0.000625,0.00121104,"0",,,,"69","12316","3216","69",3216,2147,1403.00734162331,0.653473377560925,0.660397946834564,0.0768482027799093,0.180435881018639,0.728039443492889,0.547603562474251,0,2225,1781.58533608913,0.800712510601858,0.815195322036743,0.0728458662451845,0.372526198625565,0.842741549015045,0.470215350389481,0,2225,1675.36825197935,0.752974495271618,0.764575004577637,0.0993900816196214,0.209302797913551,0.844515025615692,0.635212227702141,0,2225,937.502514690161,0.421349444804567,0.427937597036362,0.0473970615522298,0.214496791362762,0.49180018901825,0.277303397655487,0,2225,-937.502514690161,-0.421349444804567,-0.427937597036362,0.0473970615522298,-0.49180018901825,-0.214496791362762,0.277303397655487,0,2225,10900.8082919121,4.89923968175824,4.86748456954956,0.851251530793396,1.39585387706757,6.62513017654419,5.22927629947662,0,2225,2386.65896981955,1.07265571677283,1.07663285732269,0.034421944315573,0.815612971782684,1.11252391338348,0.2969109416008,0,251,5420,21.593625498008,22,6.7447928272156,10,34,24,0,251,28384,113.083665338645,113,26.004691809884,62,163,101,0,251,38506,153.410358565737,153,5.60262213359325,141,163,22,0,2225,1099.99819946289,0.494381213241749,0.235870361328125,0.53256568141063,0,1.31462097167969,1.31462097167969,0,"69","12316","3216","4","5.000000",0.936789219,"4","5.000000",55.993158505,"4","5.000000",0.080671349,"4","5.000000",0.936789219,OBIA_SAGA_Mask
"70","70",359952.9344,5530837.131,3217,"1",1,,1,No_Esca,1,"1",No_Esca,"1",No_Esca,"1",,"PolygonZM ((359952.2593416 5530836.7381945 199.095 0, 359952.66976578 5530837.86582564 199.095 0, 359953.6094584 5530837.5238055 199.095 0, 359953.199",0.000625,0.00121104,"0",,,,"70","12317","3217","70",3217,1123,679.927484482527,0.605456353056569,0.674264371395111,0.180234678850279,0.0647326558828354,0.778789579868317,0.714056923985481,0,1140,823.612327307463,0.722466953778476,0.805301427841187,0.189505697768797,0.160410031676292,0.888415038585663,0.72800500690937,0,1140,785.417332917452,0.688962572734607,0.788833677768707,0.221654443219578,0.0750889554619789,0.903382241725922,0.828293286263943,0,1140,416.332340598106,0.365203807542199,0.382649034261703,0.0864413374973581,0.143614813685417,0.504675328731537,0.36106051504612,0,1140,-416.332340598106,-0.365203807542199,-0.382649034261703,0.0864413374973585,-0.504675328731537,-0.143614813685417,0.36106051504612,0,1140,5542.40938901901,4.8617626219465,5.3325080871582,1.9288236593682,1.13842594623566,8.31620597839355,7.1777800321579,0,1140,1190.05914783478,1.0439115331884,1.08819389343262,0.0992896588508249,0.751486957073212,1.13371968269348,0.38223272562027,0,116,2626,22.6379310344828,23,5.5930938815344,11,33,22,0,116,14162,122.086206896552,118,22.1937273545529,82,181,99,0,116,17527,151.094827586207,153,6.78992464570936,134,164,30,0,1140,700.069030761719,0.614095641019052,0.827590942382812,0.543451724546173,0,1.21470642089844,1.21470642089844,0,"70","12317","3217","5","7.000000",2.3402489914,"1","3.000000",59.345363649,"5","7.000000",0.1228750348,"5","7.000000",2.3402489914,OBIA_SAGA_Mask
"71","71",359952.6304,5530835.9481,3218,"3",3,,3,No_Esca,3,"3",No_Esca,"3",No_Esca,"3",,"PolygonZM ((359951.9553416 5530835.5552945 198.655 0, 359952.36576578 5530836.68292564 198.655 0, 359953.3054584 5530836.3409055 198.655 0, 359952.895",0.000625,0.00121104,"0",,,,"71","12318","3218","71",3218,4561,3063.38822137564,0.671648371272888,0.722437381744385,0.142636075676063,0.0772179663181305,0.785299479961395,0.708081513643265,0,4622,3671.88804093003,0.7944370490978,0.847278773784637,0.152417519736266,0.185892015695572,0.90364146232605,0.717749446630478,0,4622,3529.35513439775,0.7635991203803,0.835738003253937,0.181776624897313,0.0835851430892944,0.910934150218964,0.827349007129669,0,4622,1905.22239692509,0.412207355457614,0.427325755357742,0.0771061856305481,0.133309319615364,0.558816432952881,0.425507113337517,0,4622,-1905.22239692509,-0.412207355457614,-0.427325755357742,0.0771061856305479,-0.558816432952881,-0.133309319615364,0.425507113337517,0,4622,25874.8689923286,5.59819753187552,6.11308765411377,1.67376009687672,1.16088426113129,8.96450901031494,7.80362474918365,0,4622,4967.51780956984,1.07475504317824,1.10400545597076,0.0777233927890778,0.757926762104034,1.13986301422119,0.381936252117157,0,501,9676,19.313373253493,19,6.70296511372181,7,35,28,0,501,62549,124.848303393214,129,25.2599448235895,62,175,113,0,501,77434,154.558882235529,156,6.47696871234548,141,165,24,0,4622,1190.95918273926,0.257671826641986,0.0555572509765625,0.390718187585416,-3.0517578125e-05,1.21659851074219,1.21662902832031,0,"71","12318","3218","3","1.000000",4.0899333954,"1","3.000000",47.384237862,"1","3.000000",0.198689654,"3","1.000000",4.0899333954,OBIA_SAGA_Mask
